Dataset,Training_Release,%Training,%Defective_training,%Defective_testing,Classifier,Balancing,Feature_Selection,TP,FP,TN,FN,Precision,Recall,ROC_Area,Kappa
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Naive Bayes,Smote,CFS with Best First,16,41,291,15,0.2807017543859649,0.5161290322580645,0.6984065293431791,0.2844772967265049
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Random Forest,No sampling,No selection,19,9,356,46,0.6785714285714286,0.2923076923076923,0.7594099051633298,0.34938101788170556
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Random Forest,Oversampling,No selection,25,24,341,40,0.5102040816326531,0.38461538461538464,0.7281770284510011,0.3547479484173505
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Random Forest,Undersampling,No selection,24,24,341,41,0.5,0.36923076923076925,0.7474604847207587,0.34002361275088544
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Random Forest,Smote,No selection,23,17,348,42,0.575,0.35384615384615387,0.7452687038988409,0.3649561952440551
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Random Forest,No sampling,CFS with Best First,27,10,355,38,0.7297297297297297,0.4153846153846154,0.7882824025289779,0.4714468629961588
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Random Forest,Oversampling,CFS with Best First,28,21,344,37,0.5714285714285714,0.4307692307692308,0.7568387776606955,0.41524032825322377
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Random Forest,Undersampling,CFS with Best First,28,24,341,37,0.5384615384615384,0.4307692307692308,0.7622971548998946,0.397703788748565
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Random Forest,Smote,CFS with Best First,27,22,343,38,0.5510204081632653,0.4153846153846154,0.7702212855637514,0.395076201641266
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,IBk,No sampling,No selection,18,15,350,47,0.5454545454545454,0.27692307692307694,0.6902212855637513,0.2956406869220606
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,IBk,Oversampling,No selection,25,35,330,40,0.4166666666666667,0.38461538461538464,0.6800421496311907,0.2981501632208925
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,IBk,Undersampling,No selection,23,34,331,42,0.40350877192982454,0.35384615384615387,0.6533825079030559,0.2745837957824637
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,IBk,Smote,No selection,23,23,342,42,0.5,0.35384615384615387,0.6811801896733404,0.33053892215568853
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,IBk,No sampling,CFS with Best First,19,15,350,46,0.5588235294117647,0.2923076923076923,0.6932349841938883,0.31245085190039346
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,IBk,Oversampling,CFS with Best First,26,39,326,39,0.4,0.4,0.6531296101159115,0.2931506849315069
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,IBk,Undersampling,CFS with Best First,26,37,328,39,0.4126984126984127,0.4,0.6728977871443624,0.30245464247598713
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,IBk,Smote,CFS with Best First,26,34,331,39,0.43333333333333335,0.4,0.6654583772391992,0.3168661588683353
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Naive Bayes,No sampling,No selection,14,4,361,51,0.7777777777777778,0.2153846153846154,0.6228451001053741,0.2908545727136431
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Naive Bayes,Oversampling,No selection,19,12,353,46,0.6129032258064516,0.2923076923076923,0.6235194942044258,0.33046979865771775
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Naive Bayes,Undersampling,No selection,19,12,353,46,0.6129032258064516,0.2923076923076923,0.622550052687039,0.33046979865771775
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Naive Bayes,Smote,No selection,19,11,354,46,0.6333333333333333,0.2923076923076923,0.6242149631190728,0.33667117726657647
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Naive Bayes,No sampling,CFS with Best First,16,7,358,49,0.6956521739130435,0.24615384615384617,0.6217492096944152,0.30903873744619764
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Naive Bayes,Oversampling,CFS with Best First,26,36,329,39,0.41935483870967744,0.4,0.6232876712328768,0.30719656283566055
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Naive Bayes,Undersampling,CFS with Best First,24,36,329,41,0.4,0.36923076923076925,0.6214963119072708,0.2794341675734497
ZOOKEEPER,19,0.8748964374482188,0.061710858585858584,0.1511627906976744,Naive Bayes,Smote,CFS with Best First,24,36,329,41,0.4,0.36923076923076925,0.6225079030558482,0.2794341675734497
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Random Forest,No sampling,No selection,25,14,385,52,0.6410256410256411,0.3246753246753247,0.8636038147316343,0.361593172119488
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Random Forest,Oversampling,No selection,47,59,340,30,0.44339622641509435,0.6103896103896104,0.8458646616541353,0.401503164556962
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Random Forest,Undersampling,No selection,46,61,338,31,0.42990654205607476,0.5974025974025974,0.8367021449728217,0.38413073439653495
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Random Forest,Smote,No selection,45,47,352,32,0.4891304347826087,0.5844155844155844,0.8551899228590958,0.4326151246303338
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Random Forest,No sampling,CFS with Best First,29,15,384,48,0.6590909090909091,0.37662337662337664,0.8455554470592065,0.4099173553719009
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Random Forest,Oversampling,CFS with Best First,55,78,321,22,0.41353383458646614,0.7142857142857143,0.8130716401393093,0.4010921261229521
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Random Forest,Undersampling,CFS with Best First,56,73,326,21,0.43410852713178294,0.7272727272727273,0.8283858998144712,0.4277529095792302
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Random Forest,Smote,CFS with Best First,54,70,329,23,0.43548387096774194,0.7012987012987013,0.8149920255183413,0.4219378427787934
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,IBk,No sampling,No selection,24,25,374,53,0.4897959183673469,0.3116883116883117,0.807880089834977,0.2918558077436584
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,IBk,Oversampling,No selection,50,70,329,27,0.4166666666666667,0.6493506493506493,0.7869348696416366,0.38676087764968375
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,IBk,Undersampling,No selection,46,65,334,31,0.4144144144144144,0.5974025974025974,0.80646421247925,0.3687874685747439
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,IBk,Smote,No selection,44,61,338,33,0.41904761904761906,0.5714285714285714,0.8031442241968558,0.36499105901053064
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,IBk,No sampling,CFS with Best First,28,11,388,49,0.717948717948718,0.36363636363636365,0.8317384370015949,0.41963015647226165
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,IBk,Oversampling,CFS with Best First,57,82,317,20,0.41007194244604317,0.7402597402597403,0.8168473130879146,0.40361134995700765
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,IBk,Undersampling,CFS with Best First,57,77,322,20,0.4253731343283582,0.7402597402597403,0.8185398561338411,0.4214035087719297
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,IBk,Smote,CFS with Best First,53,67,332,24,0.44166666666666665,0.6883116883116883,0.8221202356540702,0.42469319449609527
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Naive Bayes,No sampling,No selection,26,23,376,51,0.5306122448979592,0.33766233766233766,0.6731438987078084,0.32817089452603476
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Naive Bayes,Oversampling,No selection,28,35,364,49,0.4444444444444444,0.36363636363636365,0.6706701819483775,0.29776247848537
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Naive Bayes,Undersampling,No selection,29,42,357,48,0.4084507042253521,0.37662337662337664,0.6711746899716825,0.28016937191249114
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Naive Bayes,Smote,No selection,28,44,355,49,0.3888888888888889,0.36363636363636365,0.6728997819223383,0.260177819372953
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Naive Bayes,No sampling,CFS with Best First,21,12,387,56,0.6363636363636364,0.2727272727272727,0.6410669530970283,0.31536867041753
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Naive Bayes,Oversampling,CFS with Best First,33,40,359,44,0.4520547945205479,0.42857142857142855,0.6402532304787943,0.33535024435652766
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Naive Bayes,Undersampling,CFS with Best First,33,40,359,44,0.4520547945205479,0.42857142857142855,0.6370146144582235,0.33535024435652766
ZOOKEEPER,20,0.9342723004694836,0.06739580254212238,0.16176470588235295,Naive Bayes,Smote,CFS with Best First,33,40,359,44,0.4520547945205479,0.42857142857142855,0.6402206815740651,0.33535024435652766
